Log file open, 12/09/22 14:24:22
[2022.12.09-16.35.37:114][177]LogSavePackage: Moving 'X:/GfG-card-game/GfGcardgame/Saved/CardGameE9F9DF1945FB7A415A1A288406184240.tmp' to 'X:/GfG-card-game/GfGcardgame/Content/CardGame.umap'
[2022.12.09-16.35.37:196][177]LogFileHelpers: Saving map 'CardGame' took 0.311
[2022.12.09-16.35.37:210][177]LogFileHelpers: InternalPromptForCheckoutAndSave took 391 ms (total: 4.91 sec)
[2022.12.09-16.35.37:225][177]AssetCheck: New page: Asset Save: CardGame
[2022.12.09-16.35.37:225][177]LogContentValidation: Display: Validating /Script/Engine.World /Game/CardGame.CardGame
[2022.12.09-16.35.48:502][861]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.09-16.35.48:576][861]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Cards/CardFrame" FILE="X:/GfG-card-game/GfGcardgame/Content/Cards/CardFrame.uasset" SILENT=true
[2022.12.09-16.35.48:700][861]LogSavePackage: Moving output files for package: /Game/Cards/CardFrame
[2022.12.09-16.35.48:708][861]LogSavePackage: Moving 'X:/GfG-card-game/GfGcardgame/Saved/CardFrame3A12C9624024E021B34406B45D5C7FE2.tmp' to 'X:/GfG-card-game/GfGcardgame/Content/Cards/CardFrame.uasset'
[2022.12.09-16.35.48:733][861]LogFileHelpers: InternalPromptForCheckoutAndSave took 231 ms (total: 5.15 sec)
[2022.12.09-16.35.48:750][861]AssetCheck: New page: Asset Save: CardFrame
[2022.12.09-16.35.48:750][861]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Cards/CardFrame.CardFrame
[2022.12.09-16.35.50:557][969]BlueprintLog: New page: Compile CardFrame
[2022.12.09-16.35.50:682][969]LogUObjectHash: Compacting FUObjectHashTables data took   4.09ms
[2022.12.09-16.37.32:998][114]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.09-16.37.33:057][114]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Cards/CardFrame" FILE="X:/GfG-card-game/GfGcardgame/Content/Cards/CardFrame.uasset" SILENT=true
[2022.12.09-16.37.33:184][114]LogSavePackage: Moving output files for package: /Game/Cards/CardFrame
[2022.12.09-16.37.33:192][114]LogSavePackage: Moving 'X:/GfG-card-game/GfGcardgame/Saved/CardFrame2DEDF3774C5AB2CFA27FAAB17278ED08.tmp' to 'X:/GfG-card-game/GfGcardgame/Content/Cards/CardFrame.uasset'
[2022.12.09-16.37.33:216][114]LogFileHelpers: InternalPromptForCheckoutAndSave took 217 ms (total: 5.36 sec)
[2022.12.09-16.37.33:231][114]AssetCheck: New page: Asset Save: CardFrame
[2022.12.09-16.37.33:231][114]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Cards/CardFrame.CardFrame
[2022.12.09-16.37.34:634][230]BlueprintLog: New page: Compile CardFrame
[2022.12.09-16.37.34:640][230]LogNavigationDirtyArea: Warning: Skipping dirty area creation because of empty bounds (object: PaperSpriteComponent /Game/CardGame.CardGame:PersistentLevel.REINST_CardFrame_C_0.PaperSprite, from: Remove from navoctree)
[2022.12.09-16.37.34:779][230]LogUObjectHash: Compacting FUObjectHashTables data took   4.55ms
[2022.12.09-16.37.44:767][ 36]LogUObjectHash: Compacting FUObjectHashTables data took   4.95ms
[2022.12.09-16.37.44:779][ 36]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.09-16.37.44:854][ 36]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/CardGame" FILE="X:/GfG-card-game/GfGcardgame/Content/CardGame.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2022.12.09-16.37.44:932][ 36]LogUObjectHash: Compacting FUObjectHashTables data took   1.80ms
[2022.12.09-16.37.45:032][ 36]LogSavePackage: Moving output files for package: /Game/CardGame
[2022.12.09-16.37.45:042][ 36]LogSavePackage: Moving 'X:/GfG-card-game/GfGcardgame/Saved/CardGameDEFAACB4442CA824BDD5D4846AA72B0A.tmp' to 'X:/GfG-card-game/GfGcardgame/Content/CardGame.umap'
[2022.12.09-16.37.45:109][ 36]LogFileHelpers: Saving map 'CardGame' took 0.258
[2022.12.09-16.37.45:120][ 36]LogFileHelpers: InternalPromptForCheckoutAndSave took 341 ms (total: 5.70 sec)
[2022.12.09-16.37.45:132][ 36]AssetCheck: New page: Asset Save: CardGame
[2022.12.09-16.37.45:132][ 36]LogContentValidation: Display: Validating /Script/Engine.World /Game/CardGame.CardGame
[2022.12.09-16.38.10:807][  7]LogUObjectHash: Compacting FUObjectHashTables data took   4.11ms
[2022.12.09-16.38.10:812][  7]LogAssetEditorSubsystem: Opening Asset editor for World /Game/CardGame.CardGame
[2022.12.09-16.38.10:812][  7]Cmd: MAP LOAD FILE="X:/GfG-card-game/GfGcardgame/Content/CardGame.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2022.12.09-16.38.10:812][  7]LightingResults: New page: Lighting Build
[2022.12.09-16.38.10:812][  7]LoadErrors: New page: Loading map: CardGame.umap
[2022.12.09-16.38.10:815][  7]LogNavigationDirtyArea: Warning: Skipping dirty area creation because of empty bounds (object: PaperSpriteComponent /Game/CardGame.CardGame:PersistentLevel.CardFrame_C_3.PaperSprite, from: Remove from navoctree)
[2022.12.09-16.38.10:824][  7]LogWorld: UWorld::CleanupWorld for CardGame, bSessionEnded=true, bCleanupResources=true
[2022.12.09-16.38.10:824][  7]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.09-16.38.10:825][  7]MapCheck: New page: Map Check
[2022.12.09-16.38.10:825][  7]LightingResults: New page: Lighting Build
[2022.12.09-16.38.10:904][  7]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.09-16.38.10:910][  7]LogUObjectHash: Compacting FUObjectHashTables data took   4.38ms
[2022.12.09-16.38.11:132][  7]LogAudio: Display: Audio Device (ID: 1) registered with world 'CardGame'.
[2022.12.09-16.38.11:133][  7]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.09-16.38.11:133][  7]LogAIModule: Creating AISystem for world CardGame
[2022.12.09-16.38.11:194][  7]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2022.12.09-16.38.11:275][  7]LogUObjectHash: Compacting FUObjectHashTables data took   3.86ms
[2022.12.09-16.38.11:470][  7]Cmd: MAP CHECKDEP NOCLEARLOG
[2022.12.09-16.38.11:471][  7]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0,635ms to complete.
[2022.12.09-16.38.11:471][  7]LogFileHelpers: Loading map 'CardGame' took 0.660
[2022.12.09-16.38.23:258][151]Cmd: SELECT NONE
[2022.12.09-16.38.32:797][986]LogEditorClassViewer: Warning: Class /Script/InteractiveToolsFramework.GizmoActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2022.12.09-16.38.32:798][986]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewGeometryActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2022.12.09-16.38.32:798][986]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewMeshActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2022.12.09-16.38.48:245][458]LogAssetEditorSubsystem: Opening Asset editor for LevelScriptBlueprint /Game/CardGame.CardGame:PersistentLevel.CardGame
[2022.12.09-16.38.48:246][458]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.09-16.38.55:714][838]LogSlate: Window 'CardGame' being destroyed
[2022.12.09-16.40.41:575][452]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.09-16.40.41:653][452]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/CardGame" FILE="X:/GfG-card-game/GfGcardgame/Content/CardGame.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2022.12.09-16.40.41:752][452]LogUObjectHash: Compacting FUObjectHashTables data took   4.16ms
[2022.12.09-16.40.41:878][452]LogSavePackage: Moving output files for package: /Game/CardGame
[2022.12.09-16.40.41:891][452]LogSavePackage: Moving 'X:/GfG-card-game/GfGcardgame/Saved/CardGame5E7B97A349D3CF0A0BA9DAAAEAA2FE7F.tmp' to 'X:/GfG-card-game/GfGcardgame/Content/CardGame.umap'
[2022.12.09-16.40.41:962][452]LogFileHelpers: Saving map 'CardGame' took 0.313
[2022.12.09-16.40.41:976][452]LogFileHelpers: InternalPromptForCheckoutAndSave took 400 ms (total: 6.10 sec)
[2022.12.09-16.40.41:989][452]AssetCheck: New page: Asset Save: CardGame
[2022.12.09-16.40.41:989][452]LogContentValidation: Display: Validating /Script/Engine.World /Game/CardGame.CardGame
[2022.12.09-16.40.43:097][575]BlueprintLog: New page: Compile CardGame
[2022.12.09-16.40.43:227][575]LogUObjectHash: Compacting FUObjectHashTables data took   4.49ms
[2022.12.09-16.40.52:851][478]LogNavigationDirtyArea: Warning: Skipping dirty area creation because of empty bounds (object: PaperSpriteComponent /Game/CardGame.CardGame:PersistentLevel.CardFrame_C_3.PaperSprite, from: Remove from navoctree)
[2022.12.09-16.41.21:592][240]LogNavigationDirtyArea: Warning: Skipping dirty area creation because of empty bounds (object: PaperSpriteComponent /Game/CardGame.CardGame:PersistentLevel.CardFrame_C_3.PaperSprite, from: Remove from navoctree)
[2022.12.09-16.41.25:330][583]LogNavigationDirtyArea: Warning: Skipping dirty area creation because of empty bounds (object: PaperSpriteComponent /Game/CardGame.CardGame:PersistentLevel.CardFrame_C_3.PaperSprite, from: Remove from navoctree)
[2022.12.09-16.41.28:023][814]LogNavigationDirtyArea: Warning: Skipping dirty area creation because of empty bounds (object: PaperSpriteComponent /Game/CardGame.CardGame:PersistentLevel.CardFrame_C_3.PaperSprite, from: Remove from navoctree)
[2022.12.09-16.41.36:133][542]BlueprintLog: New page: Compile CardFrame
[2022.12.09-16.41.36:140][542]LogNavigationDirtyArea: Warning: Skipping dirty area creation because of empty bounds (object: PaperSpriteComponent /Game/CardGame.CardGame:PersistentLevel.REINST_CardFrame_C_0.PaperSprite, from: Remove from navoctree)
[2022.12.09-16.41.36:265][542]LogUObjectHash: Compacting FUObjectHashTables data took   4.73ms
[2022.12.09-16.42.22:067][ 52]LogNavigationDirtyArea: Warning: Skipping dirty area creation because of empty bounds (object: PaperSpriteComponent /Game/CardGame.CardGame:PersistentLevel.CardFrame_C_3.PaperSprite, from: Remove from navoctree)
[2022.12.09-16.42.41:091][765]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.09-16.42.41:158][765]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Cards/CardFrame" FILE="X:/GfG-card-game/GfGcardgame/Content/Cards/CardFrame.uasset" SILENT=true
[2022.12.09-16.42.41:311][765]LogSavePackage: Moving output files for package: /Game/Cards/CardFrame
[2022.12.09-16.42.41:320][765]LogSavePackage: Moving 'X:/GfG-card-game/GfGcardgame/Saved/CardFrame8F7C74A1493EDE72DB344B93428F37EB.tmp' to 'X:/GfG-card-game/GfGcardgame/Content/Cards/CardFrame.uasset'
[2022.12.09-16.42.41:345][765]LogFileHelpers: InternalPromptForCheckoutAndSave took 252 ms (total: 6.36 sec)
[2022.12.09-16.42.41:357][765]AssetCheck: New page: Asset Save: CardFrame
[2022.12.09-16.42.41:357][765]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Cards/CardFrame.CardFrame
[2022.12.09-16.42.42:121][826]BlueprintLog: New page: Compile CardFrame
[2022.12.09-16.42.42:126][826]LogClass: Warning: Type mismatch in CardHandIndex of CardFrame_C - Previous (ObjectProperty) Current(ByteProperty) for package:  FObjectReader
[2022.12.09-16.42.42:128][826]LogNavigationDirtyArea: Warning: Skipping dirty area creation because of empty bounds (object: PaperSpriteComponent /Game/CardGame.CardGame:PersistentLevel.REINST_CardFrame_C_1.PaperSprite, from: Remove from navoctree)
[2022.12.09-16.42.42:264][826]LogUObjectHash: Compacting FUObjectHashTables data took   4.24ms
[2022.12.09-16.46.37:567][995]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.09-16.46.37:651][995]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Cards/CardFrame" FILE="X:/GfG-card-game/GfGcardgame/Content/Cards/CardFrame.uasset" SILENT=true
[2022.12.09-16.46.37:833][995]LogSavePackage: Moving output files for package: /Game/Cards/CardFrame
[2022.12.09-16.46.37:849][995]LogSavePackage: Moving 'X:/GfG-card-game/GfGcardgame/Saved/CardFrameB0FD10B5403CC013E96162B06F5F857D.tmp' to 'X:/GfG-card-game/GfGcardgame/Content/Cards/CardFrame.uasset'
[2022.12.09-16.46.37:886][995]LogFileHelpers: InternalPromptForCheckoutAndSave took 319 ms (total: 6.68 sec)
[2022.12.09-16.46.37:905][995]AssetCheck: New page: Asset Save: CardFrame
[2022.12.09-16.46.37:905][995]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Cards/CardFrame.CardFrame
[2022.12.09-16.46.39:426][144]BlueprintLog: New page: Compile CardFrame
[2022.12.09-16.46.39:435][144]LogNavigationDirtyArea: Warning: Skipping dirty area creation because of empty bounds (object: PaperSpriteComponent /Game/CardGame.CardGame:PersistentLevel.REINST_CardFrame_C_2.PaperSprite, from: Remove from navoctree)
[2022.12.09-16.46.39:565][144]LogUObjectHash: Compacting FUObjectHashTables data took   5.06ms
[2022.12.09-16.46.44:572][618]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.09-16.46.44:605][618]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.09-16.46.44:605][618]PIE: New page: PIE session: CardGame (9. 12. 2022 18:46:44)
[2022.12.09-16.46.44:605][618]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_CardGame
[2022.12.09-16.46.44:609][618]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003276s)
[2022.12.09-16.46.44:609][618]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/CardGame.CardGame to /Game/UEDPIE_0_CardGame.CardGame (0.003331s)
[2022.12.09-16.46.44:609][618]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.09-16.46.44:610][618]LogAIModule: Creating AISystem for world CardGame
[2022.12.09-16.46.44:610][618]LogPlayLevel: PIE: World Init took: (0.001372s)
[2022.12.09-16.46.44:703][618]LogUObjectHash: Compacting FUObjectHashTables data took   4.43ms
[2022.12.09-16.46.44:705][618]LogAudio: Display: Creating Audio Device:                 Id: 6, Scope: Unique, Realtime: True
[2022.12.09-16.46.44:705][618]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.09-16.46.44:705][618]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.09-16.46.44:705][618]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.09-16.46.44:705][618]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.09-16.46.44:705][618]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.09-16.46.44:705][618]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.09-16.46.44:705][618]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.09-16.46.44:705][618]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.09-16.46.44:706][618]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.09-16.46.44:706][618]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.09-16.46.44:706][618]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.09-16.46.44:709][618]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.09-16.46.44:808][618]LogAudioMixer: Display: Using Audio Hardware Device VX3211-2K (NVIDIA High Definition Audio)
[2022.12.09-16.46.44:809][618]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.09-16.46.44:809][618]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.09-16.46.44:809][618]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.09-16.46.44:810][618]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=6
[2022.12.09-16.46.44:811][618]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=6
[2022.12.09-16.46.44:813][618]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=6
[2022.12.09-16.46.44:813][618]LogInit: FAudioDevice initialized.
[2022.12.09-16.46.44:813][618]LogAudio: Display: Audio Device (ID: 6) registered with world 'CardGame'.
[2022.12.09-16.46.44:813][618]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=6
[2022.12.09-16.46.44:819][618]LogLoad: Game class is 'GameModeBase'
[2022.12.09-16.46.44:820][618]LogWorld: Bringing World /Game/UEDPIE_0_CardGame.CardGame up for play (max tick rate 0) at 2022.12.09-17.46.44
[2022.12.09-16.46.44:820][618]LogWorld: Bringing up level for play took: 0.000788
[2022.12.09-16.46.44:823][618]LogOnline: OSS: Created online subsystem instance for: :Context_15
[2022.12.09-16.46.44:825][618]PIE: Server logged in
[2022.12.09-16.46.44:826][618]PIE: Play in editor total start time 0,221 seconds.
[2022.12.09-16.46.48:421][883]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.09-16.46.48:421][883]LogWorld: BeginTearingDown for /Game/UEDPIE_0_CardGame
[2022.12.09-16.46.48:421][883]LogWorld: UWorld::CleanupWorld for CardGame, bSessionEnded=true, bCleanupResources=true
[2022.12.09-16.46.48:421][883]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.09-16.46.48:568][883]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.09-16.46.48:580][883]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.09-16.46.48:675][883]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.09-16.46.48:676][883]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2022.12.09-16.46.48:678][883]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2022.12.09-16.46.48:686][883]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.09-16.46.48:692][883]LogUObjectHash: Compacting FUObjectHashTables data took   4.53ms
[2022.12.09-16.46.48:778][884]LogPlayLevel: Display: Destroying online subsystem :Context_15
[2022.12.09-16.47.21:800][685]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/Cards/CardFrame.CardFrame_C
[2022.12.09-16.47.21:800][685]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/Cards/CardFrame.CardFrame_C
[2022.12.09-16.47.21:801][685]LogActorFactory: Actor Factory spawned Blueprint /Game/Cards/CardFrame.CardFrame as actor: CardFrame_C /Game/CardGame.CardGame:PersistentLevel.CardFrame_C_0
[2022.12.09-16.47.21:803][685]LogActorFactory: Actor Factory spawned Blueprint /Game/Cards/CardFrame.CardFrame as actor: CardFrame_C /Game/CardGame.CardGame:PersistentLevel.CardFrame_C_0
[2022.12.09-16.47.43:210][301]LogNavigationDirtyArea: Warning: Skipping dirty area creation because of empty bounds (object: PaperSpriteComponent /Game/CardGame.CardGame:PersistentLevel.CardFrame_C_3.PaperSprite, from: Remove from navoctree)
[2022.12.09-16.51.59:291][875]BlueprintLog: New page: Compile CardFrame
[2022.12.09-16.51.59:464][875]LogUObjectHash: Compacting FUObjectHashTables data took   5.29ms
[2022.12.09-16.52.00:719][997]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.09-16.52.00:791][997]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Cards/CardFrame" FILE="X:/GfG-card-game/GfGcardgame/Content/Cards/CardFrame.uasset" SILENT=true
[2022.12.09-16.52.00:996][997]LogSavePackage: Moving output files for package: /Game/Cards/CardFrame
[2022.12.09-16.52.01:005][997]LogSavePackage: Moving 'X:/GfG-card-game/GfGcardgame/Saved/CardFrameC44791B041102CF595A926BC7A862C7E.tmp' to 'X:/GfG-card-game/GfGcardgame/Content/Cards/CardFrame.uasset'
[2022.12.09-16.52.01:039][997]LogFileHelpers: InternalPromptForCheckoutAndSave took 319 ms (total: 7.00 sec)
[2022.12.09-16.52.01:055][997]AssetCheck: New page: Asset Save: CardFrame
[2022.12.09-16.52.01:055][997]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Cards/CardFrame.CardFrame
[2022.12.09-16.52.05:070][295]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.09-16.52.05:102][295]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.09-16.52.05:102][295]PIE: New page: PIE session: CardGame (9. 12. 2022 18:52:05)
[2022.12.09-16.52.05:103][295]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_CardGame
[2022.12.09-16.52.05:106][295]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003611s)
[2022.12.09-16.52.05:106][295]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/CardGame.CardGame to /Game/UEDPIE_0_CardGame.CardGame (0.003669s)
[2022.12.09-16.52.05:107][295]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.09-16.52.05:107][295]LogAIModule: Creating AISystem for world CardGame
[2022.12.09-16.52.05:108][295]LogPlayLevel: PIE: World Init took: (0.001361s)
[2022.12.09-16.52.05:195][295]LogUObjectHash: Compacting FUObjectHashTables data took   4.27ms
[2022.12.09-16.52.05:197][295]LogAudio: Display: Creating Audio Device:                 Id: 7, Scope: Unique, Realtime: True
[2022.12.09-16.52.05:198][295]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.09-16.52.05:198][295]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.09-16.52.05:198][295]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.09-16.52.05:198][295]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.09-16.52.05:198][295]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.09-16.52.05:198][295]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.09-16.52.05:198][295]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.09-16.52.05:198][295]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.09-16.52.05:198][295]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.09-16.52.05:198][295]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.09-16.52.05:199][295]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.09-16.52.05:203][295]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.09-16.52.05:316][295]LogAudioMixer: Display: Using Audio Hardware Device VX3211-2K (NVIDIA High Definition Audio)
[2022.12.09-16.52.05:316][295]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.09-16.52.05:317][295]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.09-16.52.05:317][295]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.09-16.52.05:318][295]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=7
[2022.12.09-16.52.05:318][295]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=7
[2022.12.09-16.52.05:320][295]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=7
[2022.12.09-16.52.05:320][295]LogInit: FAudioDevice initialized.
[2022.12.09-16.52.05:320][295]LogAudio: Display: Audio Device (ID: 7) registered with world 'CardGame'.
[2022.12.09-16.52.05:320][295]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=7
[2022.12.09-16.52.05:346][295]LogLoad: Game class is 'GameModeBase'
[2022.12.09-16.52.05:346][295]LogWorld: Bringing World /Game/UEDPIE_0_CardGame.CardGame up for play (max tick rate 0) at 2022.12.09-17.52.05
[2022.12.09-16.52.05:347][295]LogWorld: Bringing up level for play took: 0.000792
[2022.12.09-16.52.05:350][295]LogOnline: OSS: Created online subsystem instance for: :Context_16
[2022.12.09-16.52.05:352][295]PIE: Server logged in
[2022.12.09-16.52.05:353][295]PIE: Play in editor total start time 0,258 seconds.
[2022.12.09-16.52.08:395][486]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.09-16.52.08:395][486]LogWorld: BeginTearingDown for /Game/UEDPIE_0_CardGame
[2022.12.09-16.52.08:395][486]LogWorld: UWorld::CleanupWorld for CardGame, bSessionEnded=true, bCleanupResources=true
[2022.12.09-16.52.08:396][486]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.09-16.52.08:403][486]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.09-16.52.08:415][486]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.09-16.52.08:512][486]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.09-16.52.08:512][486]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2022.12.09-16.52.08:515][486]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2022.12.09-16.52.08:522][486]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.09-16.52.08:528][486]LogUObjectHash: Compacting FUObjectHashTables data took   4.58ms
[2022.12.09-16.52.08:641][487]LogPlayLevel: Display: Destroying online subsystem :Context_16
[2022.12.09-16.52.37:833][428]LogEditorViewport: Clicking Background
[2022.12.09-16.53.01:200][202]LogEditorViewport: Clicking Background
[2022.12.09-16.53.03:051][344]LogEditorViewport: Clicking Background
[2022.12.09-16.54.18:545][983]LogUObjectHash: Compacting FUObjectHashTables data took   4.52ms
[2022.12.09-16.54.18:599][983]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/CardGame" FILE="X:/GfG-card-game/GfGcardgame/Saved/Autosaves/Game/CardGame_Auto4.umap" SILENT=true AUTOSAVING=true KEEPDIRTY=false
[2022.12.09-16.54.19:253][983]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/CardGame_Auto4
[2022.12.09-16.54.19:254][983]LogSavePackage: Moving 'X:/GfG-card-game/GfGcardgame/Saved/CardGame_Auto4B708FD6347C2D08586FA5C908D61055B.tmp' to 'X:/GfG-card-game/GfGcardgame/Saved/Autosaves/Game/CardGame_Auto4.umap'
[2022.12.09-16.54.19:347][983]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/CardGame' took 0.926
[2022.12.09-16.54.19:347][983]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.926
[2022.12.09-16.56.00:073][560]LogActorFactory: Actor Factory attempting to spawn Class /Script/Engine.CameraActor
[2022.12.09-16.56.00:073][560]LogActorFactory: Actor Factory attempting to spawn Class /Script/Engine.CameraActor
[2022.12.09-16.56.00:079][560]LogActorFactory: Actor Factory spawned Class /Script/Engine.CameraActor as actor: CameraActor /Game/CardGame.CardGame:PersistentLevel.CameraActor_0
[2022.12.09-16.56.00:081][560]LogActorFactory: Actor Factory spawned Class /Script/Engine.CameraActor as actor: CameraActor /Game/CardGame.CardGame:PersistentLevel.CameraActor_0
[2022.12.09-16.56.00:317][561]LogShaderCompilers: Display: ================================================
[2022.12.09-16.56.00:317][561]LogShaderCompilers: Display: === FShaderJobCache stats ===
